850	4.0	-1.32	5.11
850	5.0	-1.48	4.43
850	6.0	11.84	5.82
860	4.0	-0.33	5.06
860	5.0	-0.49	4.38
860	6.0	10.91	5.92
870	4.0	0.76	5.0
870	5.0	0.6	4.23
870	6.0	10.0	5.89
880	4.0	1.76	4.89
880	5.0	1.6	4.13
880	6.0	9.09	6.02
890	4.0	2.81	4.83
890	5.0	2.67	4.07
890	6.0	8.23	6.04
900	4.0	3.8	4.77
900	5.0	3.7	4.02
900	6.0	7.4	6.15
910	4.0	4.97	4.69
910	5.0	4.75	4.04
910	6.0	6.52	6.15
920	4.0	5.97	4.7
920	5.0	5.76	4.06
920	6.0	5.7	6.21
930	4.0	6.97	4.67
930	5.0	6.76	4.04
930	6.0	4.96	6.1
940	4.0	8.12	4.95
940	5.0	7.82	4.17
940	6.0	4.08	6.2
950	4.0	9.11	5.01
950	5.0	8.85	4.21
950	6.0	3.31	6.2
950	8.0	-2.48	-0.22
960	4.0	10.12	5.13
960	5.0	9.93	4.29
960	6.0	2.71	6.39
960	8.0	-1.67	0.53
970	4.0	11.01	5.32
970	5.0	10.82	4.49
970	6.0	2.13	6.29
970	8.0	-0.93	0.96
980	4.0	11.93	5.47
980	5.0	11.75	4.36
980	6.0	1.52	6.17
980	8.0	-0.14	1.5
990	6.0	0.9	6.12
990	8.0	0.82	1.83
1000	6.0	0.48	6.01
1000	8.0	1.59	2.13
1010	6.0	-0.29	5.95
1010	8.0	2.63	2.49
1020	6.0	-0.75	5.65
1020	8.0	3.67	2.83
1030	8.0	4.46	2.72
1040	8.0	5.47	3.02
1050	8.0	6.5	3.24
1060	8.0	7.35	3.65
1070	8.0	8.29	3.92
1070	13.0	11.87	6.09
1080	8.0	9.23	4.15
1080	13.0	11.34	6.14
1090	8.0	10.08	4.34
1090	13.0	10.43	5.53
1100	8.0	10.89	4.53
1100	13.0	9.72	5.35
1110	8.0	11.59	4.68
1110	13.0	8.99	5.21
1120	8.0	12.28	4.93
1120	13.0	8.27	5.01
1130	8.0	12.93	5.1
1130	13.0	7.58	4.9
1140	13.0	6.84	4.67
1150	13.0	6.09	4.44
1160	13.0	5.38	4.17
1170	13.0	4.68	3.91
1180	13.0	4.01	3.71
1190	13.0	3.3	3.57
1200	13.0	2.59	3.42
1210	13.0	1.89	3.28
1220	13.0	1.22	3.06
1220	22.0	11.86	5.17
1230	13.0	0.53	2.76
1230	22.0	10.95	4.94
1240	13.0	-0.07	2.47
1240	22.0	9.91	4.75
1250	22.0	8.85	4.57
1260	22.0	7.86	4.39
1270	22.0	6.83	4.22
1280	22.0	5.63	3.98
1290	22.0	4.67	3.78
1300	22.0	3.67	3.55
1310	22.0	2.7	3.31
1320	22.0	1.81	2.84
1330	22.0	0.82	2.5
1340	22.0	-0.05	2.23
1350	22.0	-0.91	1.87
1360	22.0	-2.02	1.55
1450	29.0	9.75	5.33
1450	30.0	3.08	2.76
1460	29.0	8.8	5.32
1460	30.0	3.84	3.11
1470	29.0	7.83	5.34
1470	30.0	4.4	3.13
1480	29.0	6.81	5.19
