0	659	54.0750	42.0500
0	660	48.1250	35.7250
0	661	49.1000	33.4500
0	662	46.8500	32.0000
0	663	44.0500	18.2750
1	659	53.6250	41.7250
1	660	47.5000	35.3750
1	661	48.9000	33.3500
1	662	46.7500	31.9000
1	663	43.6750	18.2750
2	664	48.3250	41.3750
2	665	46.1500	46.0000
3	659	53.2750	41.5000
3	660	46.8500	35.0500
3	661	48.8250	33.3500
3	662	46.7500	31.7750
3	663	43.3000	18.2750
4	664	48.1250	41.5250
4	665	46.0500	45.3250
5	659	52.9000	41.2750
5	660	46.2000	34.7000
5	661	48.6250	33.2500
5	662	46.6500	31.6750
5	663	43.1250	18.2750
6	664	47.9250	41.7250
6	665	46.0500	44.6500
7	659	52.4250	41.0500
7	660	45.6500	34.4750
7	661	48.5500	33.2500
7	662	46.6500	31.6750
7	663	43.1250	18.2750
8	664	47.8500	41.8250
8	665	46.0500	44.0750
9	659	52.0750	40.8250
9	660	45.0000	34.1500
9	661	48.4500	33.2500
9	662	46.6250	31.5500
9	663	43.1250	18.2750
10	664	47.6750	42.0750
10	665	45.9750	43.4250
11	659	51.7250	40.6000
11	660	44.3500	33.8000
11	661	48.2750	33.1500
11	662	46.5750	31.4500
11	663	43.1250	18.2750
12	664	47.4750	42.2250
12	665	45.9750	42.7250
13	659	51.2500	40.2750
13	660	43.9000	33.5750
13	661	48.1750	33.1500
13	662	46.5250	31.4500
13	663	43.1250	18.2750
14	664	47.3750	42.4000
14	665	45.9750	42.1750
15	659	50.8750	40.0500
15	660	43.6250	33.5750
15	661	47.9750	33.1500
15	662	46.5250	31.3250
15	663	43.1250	18.2750
16	664	47.2250	42.5750
16	665	45.9750	41.5000
17	659	50.5250	39.8250
17	660	43.4500	33.5750
17	661	47.9000	33.0000
17	662	46.4750	31.2250
17	663	43.1250	18.2750
18	664	47.0250	42.8000
18	665	45.8750	40.8250
19	659	50.0750	39.6000
19	660	43.4500	33.5750
19	661	47.8000	33.0000
19	662	46.4250	31.2250
19	663	43.1250	18.2750
20	664	46.9250	42.9750
20	665	45.8750	40.2750
21	659	49.6750	39.3750
21	660	43.4500	33.5750
21	661	47.6250	33.0000
21	662	46.4250	31.1000
21	663	43.1250	18.2750
22	664	46.7500	43.1250
22	665	45.8750	39.6000
23	659	49.3250	39.1500
23	660	43.4500	33.5750
23	661	47.5250	32.9000
23	662	46.3250	31.0000
23	663	43.1250	18.2750
24	664	46.5750	43.3500
24	665	45.8000	39.0250
25	659	48.7750	38.9250
25	660	43.4500	33.5750
25	661	47.4250	32.9000
25	662	46.3250	31.0000
25	663	43.1250	18.2750
26	664	46.4750	43.8000
26	665	45.6500	38.7000
27	659	48.0250	38.8000
27	660	43.4500	33.5750
27	661	47.2500	32.9000
27	662	46.2750	30.8750
27	663	43.1250	18.2750
