0	1952	45.9750	27.9000
0	1956	45.1250	29.1750
1	1952	45.9750	27.9000
1	1956	45.1250	29.1750
2	1952	45.9750	27.9000
2	1956	45.1250	29.1750
3	1952	46.0750	27.8250
3	1956	45.1250	29.1750
4	1952	46.0750	27.8250
4	1956	45.1250	29.1750
5	1952	46.0750	27.8250
5	1956	45.1250	29.1750
6	1952	46.0750	27.8250
6	1956	45.1250	29.1750
7	1952	45.9000	27.7500
7	1956	45.1250	29.1750
8	1954	42.5500	25.1750
9	1952	45.4250	27.7500
9	1956	45.1250	29.1750
10	1954	42.5500	25.2500
11	1952	45.7250	27.7500
11	1956	45.1250	29.1750
12	1954	43.1000	25.5750
13	1952	45.8000	27.8000
13	1956	45.1250	29.1750
14	1954	43.6500	25.9500
15	1952	45.8000	27.8000
15	1956	45.1250	29.1750
16	1954	43.9500	26.2750
17	1952	45.8000	27.8000
17	1956	45.1250	29.1750
18	1954	44.5000	26.5000
19	1952	45.8000	27.8000
19	1956	45.1250	29.1750
20	1954	44.4000	27.0500
21	1952	45.8000	27.8000
21	1956	45.1250	29.1750
22	1954	44.5000	27.3000
23	1952	45.8500	27.8000
23	1956	45.1250	29.1750
24	1954	44.5750	27.5250
25	1952	45.8500	27.8000
25	1956	45.1250	29.1750
26	1954	44.7500	27.7500
27	1952	45.8500	27.8000
27	1956	45.1250	29.1750
28	1954	44.9500	28.0500
29	1952	45.9000	27.8000
29	1956	45.1250	29.1750
30	1954	45.0500	28.3000
31	1952	45.9000	27.8000
31	1956	45.1250	29.1750
32	1954	45.0500	28.3000
33	1952	45.9000	27.8000
33	1956	45.1250	29.1750
34	1954	45.0500	28.3000
35	1952	45.9250	27.8000
35	1956	45.1250	29.1750
36	1954	45.0500	28.3000
37	1952	45.9250	27.8000
37	1956	45.1250	29.1750
38	1954	45.0500	28.3000
39	1952	45.9250	27.8000
39	1956	45.1250	29.1750
40	1954	45.0500	28.3000
41	1952	45.9250	27.8000
41	1956	45.1250	29.1750
42	1954	44.9500	28.3000
43	1952	45.9250	27.8000
43	1956	45.1250	29.1750
44	1954	44.9500	28.3000
45	1952	45.9250	27.8000
45	1956	45.1250	29.1750
46	1954	44.9500	28.3000
47	1952	45.9250	27.8000
47	1956	45.1250	29.1750
48	1954	44.9500	28.3000
49	1952	45.8500	27.8000
49	1956	45.1250	29.1750
50	1954	44.9500	28.3000
51	1952	45.7750	27.8000
51	1956	45.1250	29.1750
52	1954	44.9500	28.3000
53	1952	45.7750	27.8000
53	1956	45.1250	29.1750
54	1954	44.8500	28.3000
55	1952	45.6750	27.8000
55	1956	45.1250	29.1750
56	1954	44.8500	28.3000
57	1952	45.5750	27.8000
57	1956	45.1250	29.1750
58	1954	44.8500	28.3000
59	1952	45.4750	27.8000
59	1956	45.1250	29.1750
60	1954	44.8500	28.3000
61	1952	45.4750	27.8000
61	1956	45.1250	29.1750
62	1954	44.8500	28.3000
63	1952	45.3750	27.8000
63	1956	45.1250	29.1750
64	1954	44.8500	28.3000
65	1952	45.3750	27.8000
65	1956	45.1250	29.1750
66	1954	44.8500	28.2250
67	1952	45.3750	27.8000
67	1956	45.1250	29.1750
68	1954	44.8500	28.0500
69	1952	45.3500	27.7500
69	1956	45.1250	29.1750
70	1954	44.8500	28.0000
71	1952	45.3500	27.7500
71	1956	45.1250	29.1750
72	1954	44.8500	27.8250
73	1952	45.3500	27.7500
73	1956	45.1250	29.1750
74	1954	44.9500	27.7500
75	1952	45.3500	27.7500
75	1956	45.1250	29.1750
76	1954	45.1000	27.7500
77	1952	45.3250	27.7500
77	1956	45.1250	29.1250
78	1954	45.2000	27.7500
79	1952	45.3250	27.8250
79	1956	45.1250	29.1250
80	1954	45.2000	27.7500
81	1952	45.3500	27.9500
81	1956	45.1250	29.1250
82	1954	45.2000	27.7500
83	1952	45.4000	28.0500
83	1956	45.1250	29.1250
84	1954	45.2500	27.7500
85	1952	45.4500	28.1000
85	1956	45.1250	29.1250
86	1954	45.2500	27.7500
87	1952	45.4500	28.1000
87	1956	45.1250	29.1250
88	1954	45.3000	27.7500
89	1952	45.4500	28.1000
89	1956	45.1250	29.1250
90	1954	45.3500	27.7500
91	1952	45.4500	28.1000
91	1956	45.1250	29.1250
92	1954	45.3500	27.8000
93	1952	45.4500	28.0250
93	1956	45.1250	29.1250
94	1954	45.3500	27.8250
95	1952	45.4500	28.0250
95	1956	45.1250	29.1250
96	1954	45.4000	27.8250
97	1952	45.4500	28.0250
97	1956	45.1250	29.1250
98	1954	45.4500	27.8250
99	1952	45.4500	28.0250
99	1956	45.1250	29.1250
100	1954	45.4500	27.8250
101	1952	45.4500	27.9500
101	1956	45.1250	29.1250
102	1954	45.5000	27.8250
103	1952	45.4500	27.9500
103	1956	45.1250	29.1250
104	1954	45.5000	27.8250
105	1952	45.4500	27.9500
105	1956	45.1250	29.0750
106	1954	45.5000	27.8500
107	1952	45.4500	27.9500
107	1956	45.1250	29.0750
108	1954	45.5500	27.8500
109	1952	45.4500	27.8750
109	1956	45.1250	29.0750
110	1954	45.5750	27.9000
111	1952	45.4500	27.8750
111	1956	45.1250	29.0750
112	1954	45.5750	27.9000
113	1952	45.4500	27.8750
113	1956	45.1250	29.0750
114	1954	45.5750	27.9000
115	1952	45.4500	27.8750
115	1956	45.1250	29.0750
116	1954	45.6250	27.9000
117	1952	45.4500	27.7750
117	1956	45.1250	29.0750
118	1954	45.6500	27.9500
119	1952	45.4500	27.7750
119	1956	45.1250	29.0750
120	1954	45.6500	27.9500
121	1952	45.4500	27.7750
121	1956	45.1250	29.0750
122	1954	45.7000	27.9500
123	1952	45.4500	27.7750
123	1956	45.1250	29.0750
124	1954	45.7000	27.9500
125	1952	45.4500	27.7250
125	1956	45.1250	29.0750
126	1954	45.7000	27.9500
127	1952	45.4500	27.7250
127	1956	45.1250	29.0750
128	1954	45.7500	28.0000
129	1952	45.4500	27.7250
129	1956	45.1250	29.0750
130	1954	45.8000	28.0000
131	1952	45.4500	27.7250
131	1956	45.1250	29.0750
132	1954	45.8000	28.0250
133	1952	45.4500	27.6250
133	1956	45.1250	29.0500
134	1954	45.8000	28.0250
135	1953	64.8250	4.5000
136	1952	45.4500	27.6250
136	1956	45.1250	29.0500
137	1954	45.8500	28.0250
138	1953	64.8250	4.9500
139	1952	45.4500	27.6250
139	1956	45.1250	29.0500
140	1954	45.8500	28.0250
141	1953	64.8250	5.4250
142	1952	45.4500	27.6250
142	1956	45.1250	29.0500
143	1954	45.9000	28.0250
144	1953	64.8250	5.9000
145	1952	45.2500	27.4750
145	1956	45.1250	29.0500
146	1954	45.9500	28.0250
147	1953	64.7750	6.6000
148	1952	45.0750	27.3250
148	1956	45.1250	29.0500
149	1954	45.9500	28.0500
150	1953	64.7750	7.3000
151	1952	44.8000	27.0750
151	1956	45.1250	29.0500
152	1954	45.9500	28.1000
153	1953	64.7750	8.0000
154	1952	44.6250	26.7000
154	1956	45.1250	29.0500
155	1954	45.9750	28.1000
156	1953	64.7750	8.4750
157	1952	44.4250	26.3750
157	1956	45.1250	29.0500
158	1954	46.0250	28.1000
159	1953	64.7750	8.9250
160	1952	44.2500	26.0750
160	1956	45.1250	29.0500
161	1954	46.0250	28.1000
162	1953	64.7750	9.4750
163	1952	44.2500	25.6750
163	1956	45.1250	29.0500
164	1954	46.0750	28.1000
165	1953	64.7750	10.1000
166	1952	44.1750	25.3750
166	1956	45.1250	29.0500
167	1954	46.0750	28.1000
168	1953	64.8750	10.6500
169	1952	44.1750	24.9750
169	1956	45.1250	29.0500
170	1954	46.0750	28.1000
171	1953	64.8750	11.3500
172	1952	44.1750	24.9750
172	1956	45.1250	29.0500
173	1951	46.7250	27.9250
174	1954	46.0750	28.2000
175	1953	65.1000	11.7000
176	1952	44.3250	24.9750
176	1956	45.0750	28.9500
177	1951	46.6250	27.9250
178	1954	46.0750	28.2000
179	1953	65.2250	12.2500
180	1952	44.5750	24.9750
180	1956	45.0750	28.9500
181	1951	46.6250	27.9250
182	1954	46.0750	28.2000
183	1953	65.2250	12.8750
184	1952	44.7500	24.9750
184	1956	45.0750	28.9500
185	1951	46.6250	27.9250
186	1954	46.0250	28.2000
187	1953	65.2250	13.4000
188	1952	44.9500	24.9500
188	1956	45.0750	28.9250
189	1951	46.6250	27.9750
190	1954	45.9750	28.2000
191	1953	65.2250	14.0500
192	1952	44.9500	24.9500
192	1956	45.0750	28.9250
193	1951	46.5250	27.9750
194	1954	45.9750	28.2000
195	1953	65.2250	14.5000
196	1952	45.1250	24.9500
196	1956	45.0250	28.9000
197	1951	46.5250	27.9750
198	1954	45.9500	28.2000
199	1953	65.2250	14.9000
200	1952	45.2000	24.9500
200	1956	45.0250	28.8500
201	1951	46.5250	27.9750
202	1954	45.9500	28.2000
203	1953	65.2250	15.3500
204	1956	45.0250	28.8500
205	1951	46.5250	28.0750
206	1954	45.9000	28.2000
207	1953	65.2250	15.8250
208	1956	45.0250	28.8500
209	1951	46.5250	28.0750
210	1954	45.8500	28.2000
211	1953	65.2250	16.2250
212	1956	45.0250	28.8500
213	1951	46.4500	28.0750
214	1954	45.8500	28.2000
215	1953	65.2250	16.7500
216	1956	44.9750	28.7750
217	1951	46.4500	28.1250
218	1954	45.8500	28.2000
219	1953	65.2250	17.4000
220	1956	44.9750	28.7750
221	1951	46.4500	28.1250
222	1954	45.7500	28.2000
223	1953	65.2250	18.0000
224	1956	44.9750	28.7750
225	1951	46.4500	28.1250
226	1954	45.7500	28.2000
227	1953	65.2250	18.5500
228	1956	44.9750	28.7250
229	1951	46.4500	28.1250
230	1954	45.7500	28.2000
231	1953	65.2250	19.1750
232	1956	44.9750	28.7250
233	1951	46.3500	28.1250
234	1954	45.7000	28.2000
235	1953	65.2250	19.8000
236	1956	44.9250	28.7000
237	1951	46.3500	28.1250
238	1954	45.6750	28.2250
239	1953	65.2250	20.4250
240	1956	44.9250	28.6500
241	1951	46.3500	28.0750
242	1954	45.6750	28.2250
243	1953	65.1500	21.1250
244	1956	44.9250	28.6500
245	1951	46.3500	28.0750
