0.0	3.0	6.08244166818	3.60376297567
0.0	4.0	2.27302318396	6.20515479255
0.0	5.0	13.6802321257	6.53927851215
0.0	6.0	14.1222088559	5.56077333332
0.0	10.0	1.07337205909	8.28149505006
0.0	12.0	0.484069752139	7.87577339054
0.0	15.0	10.8389531457	9.23613424891
0.0	25.0	10.9652322115	12.8637632046
0.0	273.0	15.0061623163	7.54164967095
10.0	3.0	6.36088700821	4.01187123318
10.0	4.0	2.45718015488	6.31708623862
10.0	5.0	12.9598100554	6.64023160743
10.0	6.0	13.8816472356	5.64597488182
10.0	10.0	1.34403019007	8.29509865864
10.0	12.0	0.669489513719	7.92111875249
10.0	15.0	11.0203740702	9.22801981572
10.0	25.0	10.9885938387	12.6515946426
10.0	273.0	14.9508099925	7.70083575735
10.0	23.0	0.840597647844	3.95339958225
20.0	3.0	6.63912188314	4.41974083089
20.0	4.0	2.6413371258	6.42877902488
20.0	5.0	12.2393879852	6.74118470271
20.0	6.0	13.6410856153	5.73117643032
20.0	10.0	1.61447785594	8.30870226722
20.0	12.0	0.854909275299	7.96670277423
20.0	15.0	11.2017949947	9.21966672273
20.0	25.0	10.9938554664	12.4052977293
20.0	273.0	14.8954576686	7.85978318396
20.0	23.0	1.06348019894	4.03764649155
20.0	17.0	15.093926267	0.902850022316
30.0	3.0	6.91756722317	4.8278490884
30.0	4.0	2.82549409672	6.54071047095
30.0	5.0	11.5358031237	6.9149290369
30.0	6.0	13.4066274831	5.80730890643
30.0	10.0	1.88513598692	8.32230587581
30.0	12.0	1.04032903688	8.01204813618
30.0	15.0	11.3705880126	9.21155228954
30.0	25.0	10.9260857011	12.0215327714
30.0	273.0	14.8401053448	8.01896927037
30.0	23.0	1.28636275003	4.12189340085
30.0	17.0	14.4010751261	1.27086343347
40.0	3.0	7.19980093518	5.17748569498
40.0	4.0	2.87348014172	6.56457645092
40.0	5.0	10.8576845405	7.19774089956
40.0	6.0	13.1961623735	5.84716509298
40.0	10.0	2.15347900169	8.37839092874
40.0	12.0	1.22574879846	8.05763215793
40.0	15.0	11.4263612667	9.20463115535
40.0	25.0	10.8585264009	11.6380064732
40.0	273.0	14.7845425559	8.17815535678
40.0	23.0	1.50924530112	4.20614031015
40.0	17.0	13.7082239852	1.63887684463
40.0	24.0	0.349372081978	2.97608770243
50.0	3.0	7.48266604252	5.52043982717
50.0	4.0	2.88758130406	6.56648572932
50.0	5.0	10.1795659573	7.48055276222
50.0	6.0	12.9856972639	5.88702127953
50.0	10.0	2.41971736536	8.47671876622
50.0	12.0	1.45515576795	8.08316875649
50.0	15.0	11.4821345207	9.19747136136
50.0	25.0	10.7854950079	11.3014961556
50.0	273.0	14.729190232	8.33710278339
50.0	23.0	1.73633715441	4.35148412818
50.0	17.0	13.0488367968	2.01214077138
50.0	24.0	0.917627877967	3.13121657224
50.0	19.0	14.8523123212	4.64193310443
50.0	74.0	12.9997984262	12.7146008297
50.0	75.0	0.355686035267	8.47480948782
60.0	3.0	7.76553114985	5.86363261916
60.0	4.0	2.90168246641	6.56839500771
60.0	5.0	9.5288078383	7.70871153074
60.0	6.0	12.8089065718	5.90611406351
60.0	10.0	2.68595572904	8.5748079439
60.0	12.0	1.69571738825	8.10345483947
60.0	15.0	11.5379077748	9.19055022717
60.0	25.0	10.7046764058	11.0351518192
60.0	273.0	14.6622623272	8.4955728904
60.0	23.0	1.967848775	4.55840217453
60.0	17.0	12.5226740227	2.40688408011
60.0	24.0	1.48588367396	3.28634544205
60.0	19.0	14.6746797686	4.5822681545
60.0	74.0	12.982119357	12.6401389722
60.0	75.0	0.560679052042	8.48101464262
70.0	3.0	8.12668927797	6.09704190328
70.0	4.0	2.91557316364	6.57030428611
70.0	5.0	8.88983576547	7.9132429791
70.0	6.0	12.7668135499	5.84239189699
70.0	10.0	2.93788246526	8.664066709
70.0	12.0	1.93627900855	8.12397958225
70.0	15.0	11.5934705637	9.18339043317
70.0	25.0	10.6236473386	10.7690461425
70.0	273.0	14.5679739581	8.65261103861
70.0	23.0	2.19936039559	4.76532022088
70.0	17.0	11.9965112487	2.80138872904
70.0	24.0	2.01120458758	3.38109338254
70.0	19.0	14.4970472161	4.52260320457
70.0	74.0	12.9646507529	12.5654384549
70.0	75.0	0.765672068818	8.48721979741
80.0	3.0	8.52131135852	6.28343520686
80.0	4.0	2.92967432599	6.57221356451
80.0	5.0	8.25107415776	8.11777442745
80.0	6.0	12.724720528	5.77866973046
80.0	10.0	3.06163594972	8.67098784319
80.0	12.0	2.16400225717	8.1593012326
80.0	15.0	11.6492438178	9.17646929898
80.0	25.0	10.4131822289	10.5248971674
80.0	273.0	14.4738960541	8.80964918682
80.0	23.0	2.52137201331	4.94503105006
80.0	17.0	11.4724531257	3.17178873819
80.0	24.0	2.52558131551	3.46056709585
80.0	19.0	14.3196251287	4.46293825464
80.0	74.0	12.9471821488	12.4909765974
80.0	75.0	0.970875550703	8.4931862924
90.0	3.0	8.91593343907	6.46982851043
90.0	4.0	2.94377548833	6.57388418311
90.0	5.0	7.6899741755	8.25906102888
90.0	6.0	12.682627506	5.71518622374
90.0	10.0	3.18538943418	8.67814763718
90.0	12.0	2.36226039044	8.22946721372
90.0	15.0	11.7050170718	9.16954816479
